symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2018-11-06 00:00:00+00:00,211.06,214.85,209.56,211.45,7475259,52.3107401706,53.2500830363,51.9389685878,52.4074007821,29901036,0.0,1.0
NVDA,2018-11-07 00:00:00+00:00,213.79,217.41,211.18,213.75,12095301,52.9873644512,53.8845732042,52.3404818972,52.9774505423,48381204,0.0,1.0
NVDA,2018-11-08 00:00:00+00:00,205.99,211.43,203.83,211.4,12783823,51.0541522209,52.4024438276,50.5188011417,52.395008396,51135292,0.0,1.0
NVDA,2018-11-09 00:00:00+00:00,205.67,209.32,201.04,202.4,10331049,50.9748409499,51.8794851346,49.8273059978,50.1643788995,41324196,0.0,1.0
NVDA,2018-11-12 00:00:00+00:00,189.54,202.87,188.66,201.98,15427947,46.9770571967,50.2808673287,46.7589512015,50.0602828563,61711788,0.0,1.0
NVDA,2018-11-13 00:00:00+00:00,199.31,204.21,193.24,193.49,16117775,49.398529439,50.612983276,47.8940937675,47.9560556979,64471100,0.0,1.0
NVDA,2018-11-14 00:00:00+00:00,197.19,206.88,192.83,206.3,13164471,48.8730922687,51.2747366933,47.7924762015,51.1309850146,52657884,0.0,1.0
NVDA,2018-11-15 00:00:00+00:00,202.39,205.3,195.5,196.95,21017716,50.1619004223,50.8831372928,48.4542296188,48.8136088155,84070864,0.0,1.0
NVDA,2018-11-16 00:00:00+00:00,164.43,170.66,161.61,163.32,49087977,40.7536009014,42.2976922084,40.0546703258,40.4784899301,196351908,0.0,1.0
NVDA,2018-11-19 00:00:00+00:00,144.7,161.82,144.63,161.79,42445505,35.8635653496,40.1067183474,35.846216009,40.0992829157,169782020,0.0,1.0
NVDA,2018-11-20 00:00:00+00:00,149.08,154.26,133.31,134.06,42300828,36.9491383712,38.2329895703,33.0405797979,33.2264655892,169203312,0.0,1.0
NVDA,2018-11-21 00:00:00+00:00,144.71,155.3,143.61,154.62,25637350,35.8660438268,38.490751201,35.5934113328,38.3222147502,102549400,0.0,1.0
NVDA,2018-11-23 00:00:00+00:00,145.0,149.59,142.7892,143.31,10299211,35.9379196661,37.0755407093,35.3899779227,35.5190570162,41196844,0.0,1.0
NVDA,2018-11-26 00:00:00+00:00,153.05,153.47,146.56,149.89,20370806,37.9330938269,38.0371898701,36.3245621122,37.1498950259,81483224,0.0,1.0
NVDA,2018-11-27 00:00:00+00:00,153.73,157.01,150.55,152.0,18451506,38.1016302777,38.9145708054,37.3134745223,37.672853719,73806024,0.0,1.0
NVDA,2018-11-28 00:00:00+00:00,160.07,160.28,153.13,158.48,20113137,39.6729848342,39.7250328558,37.9529216446,39.2789069565,80452548,0.0,1.0
NVDA,2018-11-29 00:00:00+00:00,157.36,161.5,156.14,160.0,13729340,39.0409731435,40.068106016,38.7382914758,39.6959564245,54917360,0.16,1.0
NVDA,2018-11-30 00:00:00+00:00,163.43,163.86,155.72,157.75,18239114,40.5469384904,40.6536213732,38.6340895901,39.1377320373,72956456,0.0,1.0
NVDA,2018-12-03 00:00:00+00:00,170.04,174.68,167.34,172.6,22270109,42.1868776901,43.3380604265,41.5170084255,42.8220129929,89080436,0.0,1.0
NVDA,2018-12-04 00:00:00+00:00,157.11,168.44,156.5,168.24,20302787,38.9789482116,41.7899181259,38.8276073777,41.7402981804,81211148,0.0,1.0
NVDA,2018-12-06 00:00:00+00:00,158.29,158.492,150.81,151.44,17307741,39.2717058902,39.3218220352,37.4159199274,37.5722227558,69230964,0.0,1.0
NVDA,2018-12-07 00:00:00+00:00,147.61,158.87,145.62,158.46,17041949,36.6220007989,39.4156037323,36.1282823409,39.3138828439,68167796,0.0,1.0
NVDA,2018-12-10 00:00:00+00:00,151.86,152.86,145.65,145.8,15736835,37.6764246414,37.9245243691,36.1357253327,36.1729402918,62947340,0.0,1.0
NVDA,2018-12-11 00:00:00+00:00,148.19,155.89,145.0,155.56,16797832,36.7658986409,38.6762665439,35.9744605097,38.5943936337,67191328,0.0,1.0
NVDA,2018-12-12 00:00:00+00:00,148.9,152.78,144.82,148.42,16353398,36.9420494476,37.9046763908,35.9298025587,36.8229615783,65413592,0.0,1.0
NVDA,2018-12-13 00:00:00+00:00,148.89,153.38,147.44,150.79,11784624,36.9395684503,38.0535362274,36.5798238452,37.4109579328,47138496,0.0,1.0
NVDA,2018-12-14 00:00:00+00:00,146.45,150.59,145.5,147.21,11795531,36.3342051148,37.3613379873,36.0985103735,36.5227609078,47182124,0.0,1.0
NVDA,2018-12-17 00:00:00+00:00,143.58,148.15,141.24,145.24,16571683,35.6221588964,36.7559746518,35.0416055337,36.0340044443,66286732,0.0,1.0
NVDA,2018-12-18 00:00:00+00:00,146.94,150.33,144.25,145.35,14109251,36.4557739814,37.2968320581,35.788385714,36.0612954144,56437004,0.0,1.0
NVDA,2018-12-19 00:00:00+00:00,138.51,147.74,136.43,145.58,18634147,34.3642932772,36.6542537635,33.8482458437,36.1183583517,74536588,0.0,1.0
NVDA,2018-12-20 00:00:00+00:00,135.1,141.8,132.69,138.17,18739697,33.5182732059,35.1805413812,32.9203528623,34.2799393698,74958788,0.0,1.0
NVDA,2018-12-21 00:00:00+00:00,129.57,137.5,128.46,136.17,21593525,32.146281712,34.1137125523,31.8708910143,33.7837399145,86374100,0.0,1.0
NVDA,2018-12-24 00:00:00+00:00,127.08,129.98,124.5,126.49,11595978,31.5285133902,32.2480026004,30.8884160928,31.3821345508,46383912,0.0,1.0
NVDA,2018-12-26 00:00:00+00:00,133.1,133.14,124.46,128.94,17377484,33.0220737506,33.0319977397,30.8784921037,31.9899788836,69509936,0.0,1.0
NVDA,2018-12-27 00:00:00+00:00,131.17,132.38,125.18,130.99,15926080,32.5432412763,32.8434419467,31.0571239076,32.4985833253,63704320,0.0,1.0
NVDA,2018-12-28 00:00:00+00:00,133.65,137.39,130.31,132.0,15712319,33.1585286008,34.0864215823,32.3298755105,32.7491640502,62849276,0.0,1.0
NVDA,2018-12-31 00:00:00+00:00,133.5,136.71,132.26,135.4,11628503,33.1213136417,33.9177137675,32.8136699794,33.5927031242,46514012,0.0,1.0
NVDA,2019-01-02 00:00:00+00:00,136.22,138.48,130.05,130.64,12718840,33.7961449009,34.3568502854,32.2653695813,32.4117484206,50875360,0.0,1.0
NVDA,2019-01-03 00:00:00+00:00,127.99,135.16,127.69,133.79,17638786,31.7542841423,33.5331591896,31.679854224,33.1932625627,70555144,0.0,1.0
NVDA,2019-01-04 00:00:00+00:00,136.19,137.73,129.7,130.94,14640483,33.7887019091,34.1707754897,32.1785346766,32.4861783389,58561932,0.0,1.0
NVDA,2019-01-07 00:00:00+00:00,143.4,144.89,136.43,138.5,17728980,35.5775009455,35.9471695397,33.8482458437,34.36181228,70915920,0.0,1.0
NVDA,2019-01-08 00:00:00+00:00,139.83,146.78,136.9,146.69,19650429,34.6917849177,36.4160780249,33.9648527157,36.3937490494,78601716,0.0,1.0
NVDA,2019-01-09 00:00:00+00:00,142.58,144.49,139.86,141.9,15431475,35.3740591688,35.8479296486,34.6992279096,35.205351354,61725900,0.0,1.0
NVDA,2019-01-10 00:00:00+00:00,145.23,145.58,139.36,141.8,13078906,36.0315234471,36.1183583517,34.5751780457,35.1805413812,52315624,0.0,1.0
NVDA,2019-01-11 00:00:00+00:00,148.83,149.75,143.21,144.33,21869066,36.9246824666,37.1529342161,35.5303619972,35.8082336922,87476264,0.0,1.0
NVDA,2019-01-14 00:00:00+00:00,150.44,151.46,145.77,146.72,18254249,37.3241230281,37.5771847503,36.1654973,36.4011920413,73016996,0.0,1.0
NVDA,2019-01-15 00:00:00+00:00,149.87,153.35,149.13,151.76,15425251,37.1827061834,38.0460932356,36.9991123849,37.6516146686,61701004,0.0,1.0
NVDA,2019-01-16 00:00:00+00:00,148.84,152.3,148.62,150.97,11752592,36.9271634639,37.7855885216,36.8725815238,37.4556158838,47010368,0.0,1.0
NVDA,2019-01-17 00:00:00+00:00,151.72,153.33,146.41,147.51,12335905,37.6416906795,38.0411312411,36.3242811257,36.5971908261,49343620,0.0,1.0
NVDA,2019-01-18 00:00:00+00:00,156.93,157.98,151.65,153.73,16283423,38.9342902606,39.1947949746,37.6243236986,38.1403711321,65133692,0.0,1.0
NVDA,2019-01-22 00:00:00+00:00,148.77,156.18,147.55,155.71,16538776,36.909796483,38.7482154649,36.6071148152,38.6316085929,66155104,0.0,1.0
NVDA,2019-01-23 00:00:00+00:00,149.29,154.58,148.03,151.0,14775545,37.0388083413,38.3512559006,36.7262026845,37.4630588756,59102180,0.0,1.0
